Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_4_80,VGND,li1,43.0100,21.7600,0.000001
FILLER_4_77,VGND,li1,41.6300,21.7600,0.000001
FILLER_4_74,VGND,li1,40.2500,21.7600,0.000001
FILLER_4_56,VGND,li1,31.9700,21.7600,0.000001
FILLER_4_53,VGND,li1,30.5900,21.7600,0.000001
FILLER_4_38,VGND,li1,23.4600,21.7600,0.000000
FILLER_4_35,VGND,li1,22.3100,21.7600,0.000000
FILLER_4_25,VGND,li1,17.7100,21.7600,0.000000
FILLER_4_9,VGND,li1,9.8900,21.7600,0.000000
FILLER_3_126,VGND,li1,63.9400,21.7600,0.000001
FILLER_3_123,VGND,li1,62.7900,21.7600,0.000001
FILLER_3_120,VGND,li1,61.4100,21.7600,0.000001
FILLER_3_111,VGND,li1,56.8100,21.7600,0.000001
FILLER_3_108,VGND,li1,55.8900,21.7600,0.000001
FILLER_3_90,VGND,li1,47.6100,21.7600,0.000001
FILLER_3_87,VGND,li1,46.2300,21.7600,0.000001
FILLER_3_84,VGND,li1,44.8500,21.7600,0.000001
FILLER_3_81,VGND,li1,43.4700,21.7600,0.000001
FILLER_3_57,VGND,li1,32.4300,21.7600,0.000001
FILLER_3_46,VGND,li1,27.1400,21.7600,0.000000
FILLER_3_21,VGND,li1,15.8700,21.7600,0.000000
FILLER_3_18,VGND,li1,14.4900,21.7600,0.000000
FILLER_3_15,VGND,li1,13.1100,21.7600,0.000000
FILLER_3_12,VGND,li1,11.7300,21.7600,0.000000
FILLER_2_125,VGND,li1,63.7100,16.3200,0.000040
FILLER_2_109,VGND,li1,56.1200,16.3200,0.000040
FILLER_2_91,VGND,li1,47.6100,16.3200,0.000038
FILLER_2_88,VGND,li1,46.6900,16.3200,0.000037
FILLER_2_85,VGND,li1,45.3100,16.3200,0.000036
FILLER_2_83,VGND,li1,43.9300,16.3200,0.000036
FILLER_2_55,VGND,li1,31.5100,16.3200,0.000025
FILLER_2_52,VGND,li1,30.1300,16.3200,0.000023
FILLER_2_32,VGND,li1,20.9300,16.3200,0.000018
FILLER_2_29,VGND,li1,19.5500,16.3200,0.000018
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000018
FILLER_2_24,VGND,li1,17.2500,16.3200,0.000018
FILLER_2_21,VGND,li1,15.8700,16.3200,0.000018
FILLER_2_18,VGND,li1,14.4900,16.3200,0.000018
FILLER_2_15,VGND,li1,13.1100,16.3200,0.000018
FILLER_2_12,VGND,li1,11.7300,16.3200,0.000018
FILLER_2_9,VGND,li1,10.3500,16.3200,0.000018
FILLER_1_124,VGND,li1,62.7900,16.3200,0.000040
FILLER_1_121,VGND,li1,61.8700,16.3200,0.000040
FILLER_1_92,VGND,li1,48.5300,16.3200,0.000038
FILLER_1_89,VGND,li1,47.1500,16.3200,0.000037
FILLER_1_86,VGND,li1,45.7700,16.3200,0.000037
FILLER_1_83,VGND,li1,44.3900,16.3200,0.000036
FILLER_1_57,VGND,li1,31.9700,16.3200,0.000025
FILLER_1_46,VGND,li1,27.3700,16.3200,0.000020
FILLER_1_43,VGND,li1,25.9900,16.3200,0.000017
FILLER_1_24,VGND,li1,17.0200,16.3200,0.000018
FILLER_1_21,VGND,li1,15.8700,16.3200,0.000018
FILLER_1_18,VGND,li1,14.4900,16.3200,0.000018
FILLER_1_15,VGND,li1,13.1100,16.3200,0.000018
FILLER_1_12,VGND,li1,11.7300,16.3200,0.000018
FILLER_0_121,VGND,li1,61.4100,10.8800,0.000000
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000000
FILLER_0_100,VGND,li1,51.7500,10.8800,0.000000
FILLER_0_97,VGND,li1,50.8300,10.8800,0.000000
FILLER_0_94,VGND,li1,49.4500,10.8800,0.000000
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000000
FILLER_0_88,VGND,li1,46.6900,10.8800,0.000000
FILLER_0_85,VGND,li1,45.3100,10.8800,0.000000
FILLER_0_75,VGND,li1,40.2500,10.8800,0.000000
FILLER_0_57,VGND,li1,32.2000,10.8800,0.000000
FILLER_0_55,VGND,li1,31.0500,10.8800,0.000000
FILLER_0_38,VGND,li1,23.2300,10.8800,0.000000
FILLER_0_35,VGND,li1,22.3100,10.8800,0.000000
FILLER_0_32,VGND,li1,20.9300,10.8800,0.000000
FILLER_0_29,VGND,li1,19.5500,10.8800,0.000000
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000000
FILLER_0_24,VGND,li1,17.2500,10.8800,0.000000
FILLER_0_21,VGND,li1,15.8700,10.8800,0.000000
FILLER_0_18,VGND,li1,14.4900,10.8800,0.000000
hold137,VGND,li1,41.8600,70.7200,0.000004
hold136,VGND,li1,58.4200,16.3200,0.000040
hold135,VGND,li1,38.1800,10.8800,0.000000
hold134,VGND,li1,14.7200,32.6400,0.000018
hold133,VGND,li1,11.5000,43.5200,0.000036
hold132,VGND,li1,47.3800,43.5200,0.000069
hold131,VGND,li1,58.8800,38.0800,0.000015
hold130,VGND,li1,38.6400,54.4000,0.000061
hold129,VGND,li1,14.2600,48.9600,0.000015
hold128,VGND,li1,37.2600,70.7200,0.000004
hold127,VGND,li1,29.4400,65.2800,0.000026
hold126,VGND,li1,37.7200,21.7600,0.000001
hold125,VGND,li1,12.4200,27.2000,0.000045
hold124,VGND,li1,54.7400,21.7600,0.000001
hold123,VGND,li1,46.9200,54.4000,0.000075
hold122,VGND,li1,28.0600,59.8400,0.000027
hold121,VGND,li1,63.4800,48.9600,0.000036
hold120,VGND,li1,42.3200,65.2800,0.000037
hold119,VGND,li1,59.3400,16.3200,0.000040
hold118,VGND,li1,34.0400,16.3200,0.000028
hold117,VGND,li1,51.9800,70.7200,0.000004
hold116,VGND,li1,16.1000,27.2000,0.000045
hold115,VGND,li1,14.7200,38.0800,0.000006
hold114,VGND,li1,59.8000,65.2800,0.000043
hold113,VGND,li1,24.3800,70.7200,0.000003
hold112,VGND,li1,28.9800,43.5200,0.000038
hold111,VGND,li1,40.9400,27.2000,0.000080
hold110,VGND,li1,24.8400,21.7600,0.000000
hold109,VGND,li1,59.3400,32.6400,0.000045
hold108,VGND,li1,46.9200,38.0800,0.000013
hold107,VGND,li1,33.5800,38.0800,0.000009
hold106,VGND,li1,20.7000,59.8400,0.000025
hold105,VGND,li1,63.9400,54.4000,0.000088
hold104,VGND,li1,29.4400,21.7600,0.000001
hold103,VGND,li1,64.4000,32.6400,0.000046
clkload1,VGND,li1,47.3800,48.9600,0.000031
clkload0,VGND,li1,46.9200,27.2000,0.000092
clkbuf_2_3__f_clk,VGND,li1,50.6000,54.4000,0.000084
clkbuf_2_2__f_clk,VGND,li1,26.6800,59.8400,0.000028
clkbuf_2_1__f_clk,VGND,li1,50.1400,27.2000,0.000096
clkbuf_2_0__f_clk,VGND,li1,24.8400,27.2000,0.000043
clkbuf_0_clk,VGND,li1,38.6400,43.5200,0.000066
mips_top,VGND,li1,10.3500,10.8800,0.000000
fanout37,VGND,li1,16.1000,59.8400,0.000027
load_slew36,VGND,li1,33.1200,59.8400,0.000028
fanout35,VGND,li1,15.6400,54.4000,0.000031
fanout34,VGND,li1,46.4600,32.6400,0.000039
load_slew33,VGND,li1,20.2400,43.5200,0.000034
fanout32,VGND,li1,15.1800,43.5200,0.000036
output31,VGND,li1,8.7400,32.6400,0.000019
output30,VGND,li1,8.7400,38.0800,0.000006
output29,VGND,li1,8.7400,38.0800,0.000006
output28,VGND,li1,8.7400,43.5200,0.000036
output27,VGND,li1,8.7400,59.8400,0.000027
output26,VGND,li1,8.7400,54.4000,0.000031
output25,VGND,li1,28.0600,70.7200,0.000003
output24,VGND,li1,59.3400,70.7200,0.000004
output23,VGND,li1,51.9800,70.7200,0.000004
output22,VGND,li1,28.9800,70.7200,0.000003
output21,VGND,li1,46.4600,70.7200,0.000004
output20,VGND,li1,41.8600,70.7200,0.000004
output19,VGND,li1,38.1800,70.7200,0.000004
output18,VGND,li1,65.3200,59.8400,0.000028
output17,VGND,li1,65.3200,38.0800,0.000015
